col_date,col_mois,col_saison,col_mode_transport,col_ville,col_capacite_places,col_capacite_debout,col_capacite_totale,col_taux_occupation_moyen,col_voyageurs_moyen,col_voyageurs_max,col_nb_services_jour,col_km_parcourus_mensuel,col_source
2024-05-27 00:00:00,5.91,2.13,RER,Lille,50,350,120,5.81,7.91,4.51,1.9,1.63,Airparif
2024-06-30 00:00:00,5.22,8.67,TER,Lille,120,120,800,2.6,2.99,7.6,1.32,8.68,Airparif
2024-07-10 00:00:00,4.81,2.92,Bus RATP,Strasbourg,120,350,5,6.81,8.31,4.27,3.26,3.08,RATP_Open_Data_2024
2024-07-04 00:00:00,5.38,2.53,Transilien,Paris,800,5,350,4.22,5.33,6.37,6.67,1.34,SNCF_Open_Data
2024-10-23 00:00:00,3.64,6.1,Métro,Strasbourg,50,800,5,8.27,3.38,1.24,7.72,3.64,RATP_Open_Data_2024
2024-09-24 00:00:00,7.05,7.94,Métro,Nice,5,50,350,8.0,6.61,2.69,5.14,5.57,RATP_Open_Data_2024
2024-05-25 00:00:00,4.98,4.36,Bus RATP,Toulouse,5,800,120,2.22,2.08,8.05,6.61,6.81,RATP_Open_Data_2024
2024-10-30 00:00:00,5.08,3.16,Tramway,Montpellier,5,50,120,8.44,7.8,5.97,6.42,1.8,Data.gouv.fr
2024-05-30 00:00:00,1.52,5.14,RER,Lyon,800,5,800,7.69,8.07,3.29,4.21,4.22,SNCF_Open_Data
2024-10-12 00:00:00,6.22,2.34,TER,Paris,800,5,50,1.34,3.57,6.01,6.6,3.99,RATP_Open_Data_2024
2024-09-28 00:00:00,1.96,4.56,Métro,Nantes,800,120,120,6.11,8.07,2.59,1.86,5.38,Airparif
2024-06-17 00:00:00,3.12,8.06,Tramway,Marseille,120,120,120,8.29,6.74,2.24,6.5,3.89,SNCF_Open_Data
2024-05-27 00:00:00,1.3,3.69,TER,Marseille,5,5,120,2.89,5.53,4.48,7.29,6.84,RATP_Open_Data_2024
2024-10-30 00:00:00,2.71,7.47,Métro,Nantes,350,50,50,1.36,6.27,8.16,5.24,5.04,Météo-France
2024-06-01 00:00:00,4.36,8.42,Métro,Nantes,800,800,120,8.07,5.77,5.34,7.93,3.59,Météo-France
2024-03-29 00:00:00,7.13,8.03,TGV,Nice,5,800,350,6.43,5.29,3.55,4.28,3.79,Météo-France
2024-10-06 00:00:00,2.92,6.62,RER,Lille,5,50,50,3.25,7.07,4.9,5.85,7.6,RATP_Open_Data_2024
2024-05-05 00:00:00,2.09,2.64,Transilien,Toulouse,800,5,50,3.4,5.39,4.12,7.23,2.33,Data.gouv.fr
2024-03-01 00:00:00,3.6,1.45,Métro,Lyon,5,5,350,2.85,8.03,8.62,5.95,6.11,SNCF_Open_Data
2024-03-03 00:00:00,1.83,4.1,Tramway,Bordeaux,50,120,350,7.62,7.72,3.26,7.89,5.25,SNCF_Open_Data
2024-11-01 00:00:00,5.16,4.97,Bus RATP,Toulouse,50,350,5,3.03,2.09,4.62,4.29,5.84,RATP_Open_Data_2024
2024-01-16 00:00:00,4.31,2.96,TGV,Nice,5,50,350,6.26,1.66,4.11,3.38,3.45,SNCF_Open_Data
2024-06-18 00:00:00,1.42,2.32,Bus RATP,Marseille,800,350,800,8.78,5.53,2.06,7.95,7.97,SNCF_Open_Data
2024-08-17 00:00:00,2.06,8.73,Transilien,Bordeaux,5,50,50,4.13,7.59,3.06,5.92,4.79,SNCF_Open_Data
2024-11-04 00:00:00,2.75,2.08,Tramway,Bordeaux,120,350,5,2.86,3.42,7.96,5.74,7.09,Airparif
2024-09-28 00:00:00,5.51,2.56,Métro,Toulouse,800,120,800,2.91,2.64,7.4,8.68,7.73,Airparif
2024-01-30 00:00:00,6.56,4.75,RER,Montpellier,5,50,120,5.99,4.69,1.87,7.08,6.44,Airparif
2024-01-01 00:00:00,6.71,7.93,RER,Bordeaux,350,800,350,1.45,5.12,5.26,7.61,3.48,Météo-France
2024-07-17 00:00:00,5.95,4.18,Transilien,Bordeaux,5,50,5,1.64,2.15,8.64,6.21,3.03,Data.gouv.fr
2024-02-26 00:00:00,3.93,8.15,RER,Paris,800,50,5,5.07,4.6,7.14,4.92,5.87,Météo-France
2024-11-24 00:00:00,3.32,5.08,Bus RATP,Bordeaux,5,350,5,7.28,8.0,7.59,2.02,7.12,SNCF_Open_Data
2024-03-23 00:00:00,3.17,3.3,RER,Strasbourg,5,800,800,3.39,5.39,6.41,7.1,5.47,Data.gouv.fr
2024-01-27 00:00:00,1.7,6.06,Tramway,Nice,350,120,5,3.23,1.61,4.22,3.05,2.87,RATP_Open_Data_2024
2024-01-11 00:00:00,8.43,3.79,RER,Lille,800,120,5,2.16,2.5,6.23,7.98,1.43,Météo-France
2024-11-16 00:00:00,4.33,2.86,TGV,Strasbourg,50,50,50,2.85,7.72,1.58,4.02,2.72,RATP_Open_Data_2024
2024-12-15 00:00:00,2.17,5.55,Transilien,Bordeaux,50,50,5,6.21,1.26,8.16,6.74,5.42,Airparif
2024-04-26 00:00:00,5.44,6.95,RER,Marseille,5,5,120,7.14,1.49,4.15,1.25,3.46,Data.gouv.fr
2024-01-23 00:00:00,3.95,5.55,Bus RATP,Strasbourg,120,50,50,7.32,4.74,7.28,2.15,2.66,Météo-France
2024-05-08 00:00:00,3.72,7.11,TGV,Montpellier,5,50,800,7.69,3.57,1.71,3.87,7.5,RATP_Open_Data_2024
2024-03-28 00:00:00,4.71,1.66,TER,Paris,800,5,50,8.53,6.63,3.89,7.12,3.9,RATP_Open_Data_2024
2024-09-01 00:00:00,5.88,6.67,Bus RATP,Lyon,5,350,5,2.43,8.18,4.74,2.63,5.24,RATP_Open_Data_2024
2024-07-09 00:00:00,6.61,3.98,Métro,Montpellier,350,350,350,2.86,4.22,8.26,3.41,6.01,Airparif
2024-05-27 00:00:00,2.93,2.96,TER,Lyon,5,120,120,4.48,3.21,7.25,2.35,3.34,Airparif
2024-06-25 00:00:00,1.6,4.35,Transilien,Bordeaux,5,800,120,2.08,6.1,3.05,6.16,5.8,SNCF_Open_Data
2024-01-11 00:00:00,8.31,5.48,TER,Nantes,350,5,120,2.54,2.64,7.93,6.41,1.49,Airparif
2024-04-27 00:00:00,1.67,1.96,Bus RATP,Paris,350,350,800,7.59,1.84,3.54,3.23,6.9,SNCF_Open_Data
2024-02-13 00:00:00,6.11,3.5,Bus RATP,Toulouse,120,800,5,2.28,1.44,2.42,4.6,7.46,RATP_Open_Data_2024
2024-07-27 00:00:00,3.72,6.39,TER,Nantes,120,350,50,7.48,2.89,8.29,3.48,2.47,Airparif
2024-05-10 00:00:00,4.29,6.53,Tramway,Lyon,5,800,5,2.15,8.13,3.27,2.57,5.09,SNCF_Open_Data
2024-01-30 00:00:00,7.32,8.13,Tramway,Lille,50,800,5,8.73,2.33,4.22,3.76,3.28,Airparif
2024-04-15 00:00:00,5.21,1.26,Transilien,Lyon,50,5,50,8.77,6.57,5.78,3.34,4.42,Météo-France
2024-10-14 00:00:00,3.73,5.67,Tramway,Paris,50,50,50,7.22,1.4,7.4,4.29,5.32,Météo-France
2024-08-28 00:00:00,8.79,6.85,TER,Strasbourg,800,350,350,4.42,3.14,1.41,8.38,1.79,Data.gouv.fr
2024-02-06 00:00:00,6.24,5.86,Transilien,Montpellier,50,800,800,5.95,7.62,4.66,6.37,7.86,Météo-France
2024-07-04 00:00:00,1.7,8.61,Tramway,Nantes,5,5,800,6.79,8.06,3.98,5.66,4.08,Météo-France
2024-02-13 00:00:00,1.37,7.32,RER,Marseille,120,800,120,7.69,2.7,3.93,5.66,4.96,SNCF_Open_Data
2024-11-04 00:00:00,3.61,5.19,TGV,Nantes,50,350,5,6.7,1.85,7.91,1.28,7.66,Data.gouv.fr
2024-05-24 00:00:00,4.55,6.78,TER,Paris,800,350,120,1.88,4.09,7.61,7.34,5.93,SNCF_Open_Data
2024-03-22 00:00:00,4.75,5.41,TGV,Nice,120,350,50,6.37,7.09,2.03,1.71,3.12,RATP_Open_Data_2024
2024-03-05 00:00:00,6.62,7.53,TER,Nice,5,350,50,4.31,4.37,4.13,6.82,2.8,RATP_Open_Data_2024
2024-02-16 00:00:00,8.0,7.83,Bus RATP,Lille,50,350,5,5.8,6.15,6.21,3.73,2.59,SNCF_Open_Data
2024-07-02 00:00:00,4.31,1.29,TER,Strasbourg,120,50,800,4.42,2.38,6.15,2.5,3.36,Météo-France
2024-11-07 00:00:00,5.51,5.06,Tramway,Lille,5,120,800,8.45,5.17,2.9,8.11,1.65,Data.gouv.fr
2024-03-07 00:00:00,5.19,3.69,Métro,Strasbourg,800,800,120,7.61,2.88,6.86,5.43,4.75,RATP_Open_Data_2024
2024-08-13 00:00:00,7.23,2.01,TGV,Lille,120,5,800,3.33,1.94,6.24,8.06,2.07,SNCF_Open_Data
2024-10-16 00:00:00,5.17,6.12,Bus RATP,Lyon,50,50,800,3.92,6.58,7.24,6.37,1.71,SNCF_Open_Data
2024-04-26 00:00:00,2.59,3.82,TER,Marseille,50,120,120,4.17,8.79,6.37,1.95,5.06,Météo-France
2024-04-10 00:00:00,5.98,6.37,TER,Bordeaux,800,5,5,7.48,7.88,5.08,2.82,7.94,Data.gouv.fr
2024-02-15 00:00:00,7.41,4.53,Transilien,Strasbourg,5,50,120,8.52,4.38,6.77,4.69,8.79,RATP_Open_Data_2024
2024-10-12 00:00:00,6.83,8.43,Tramway,Nice,350,800,5,1.49,4.84,2.98,7.27,5.37,Data.gouv.fr
2024-06-12 00:00:00,3.3,2.23,RER,Bordeaux,350,120,120,3.63,8.36,5.98,7.04,5.31,Airparif
2024-05-23 00:00:00,3.19,1.33,TGV,Marseille,350,350,120,1.47,5.25,8.11,4.27,3.82,Data.gouv.fr
2024-12-08 00:00:00,6.42,4.69,Tramway,Montpellier,120,350,120,3.34,3.49,7.22,5.85,7.81,Météo-France
2024-07-07 00:00:00,2.09,8.63,TER,Strasbourg,5,350,5,2.45,7.2,1.69,5.0,5.8,SNCF_Open_Data
2024-01-31 00:00:00,5.18,7.01,RER,Lyon,350,120,50,5.38,6.26,4.52,6.47,2.94,RATP_Open_Data_2024
2024-12-15 00:00:00,6.28,5.8,TGV,Nice,5,350,350,6.0,6.65,5.78,6.64,7.53,Météo-France
2024-08-19 00:00:00,4.45,1.41,Métro,Paris,120,50,800,1.44,8.15,1.59,1.77,1.46,RATP_Open_Data_2024
2024-10-05 00:00:00,1.98,5.07,RER,Toulouse,800,800,120,6.88,7.33,2.04,5.08,3.06,Météo-France
2024-10-10 00:00:00,1.27,2.16,Transilien,Paris,120,350,50,8.4,8.04,7.7,4.01,8.17,Airparif
2024-10-07 00:00:00,4.87,7.11,RER,Lille,50,50,5,2.16,8.47,3.14,7.71,4.19,RATP_Open_Data_2024
2024-09-03 00:00:00,3.31,7.64,Bus RATP,Marseille,800,350,800,2.98,4.78,5.52,2.93,8.12,Airparif
2024-08-20 00:00:00,5.33,7.99,Métro,Paris,120,50,50,3.9,4.82,2.35,5.92,7.98,RATP_Open_Data_2024
2024-07-23 00:00:00,6.56,2.56,Tramway,Lille,800,50,800,6.56,6.45,2.02,4.26,7.61,Airparif
2024-03-16 00:00:00,6.53,6.22,TER,Strasbourg,350,350,350,3.71,8.34,6.2,2.24,1.71,SNCF_Open_Data
2024-08-02 00:00:00,8.55,6.84,Transilien,Nice,800,350,50,5.81,8.2,4.65,7.01,1.31,RATP_Open_Data_2024
2024-07-19 00:00:00,8.21,4.4,TGV,Paris,350,350,50,6.93,5.6,6.21,3.43,3.49,Airparif
2024-05-12 00:00:00,7.31,2.02,Bus RATP,Paris,350,350,350,3.38,8.78,2.72,1.44,4.83,Météo-France
2024-10-21 00:00:00,5.89,5.8,TGV,Lyon,800,5,120,2.89,6.02,5.55,3.36,3.35,Data.gouv.fr
2024-12-07 00:00:00,4.63,5.93,Tramway,Bordeaux,350,50,800,1.98,2.43,2.03,5.55,1.74,Airparif
2024-10-01 00:00:00,5.56,4.4,Bus RATP,Nantes,800,350,120,2.58,7.53,3.19,7.45,5.69,Météo-France
2024-06-24 00:00:00,4.69,4.52,TGV,Bordeaux,800,120,350,1.82,1.89,4.01,3.16,2.91,Airparif
2024-07-01 00:00:00,3.3,1.85,RER,Nice,5,5,5,4.33,6.16,5.8,8.04,4.27,SNCF_Open_Data
2024-02-14 00:00:00,4.8,4.4,Transilien,Strasbourg,5,350,50,4.57,7.98,1.7,5.63,7.08,SNCF_Open_Data
2024-10-19 00:00:00,3.74,4.9,Bus RATP,Lyon,350,5,50,6.97,6.43,4.93,1.66,4.1,Airparif
2024-12-03 00:00:00,6.39,6.0,TGV,Marseille,350,5,350,7.83,5.21,8.39,8.29,5.66,RATP_Open_Data_2024
2024-12-14 00:00:00,3.56,7.14,TGV,Lille,50,800,5,6.05,8.59,6.27,3.66,7.18,Météo-France
2024-11-29 00:00:00,7.32,5.8,Transilien,Bordeaux,120,350,800,2.51,6.46,5.0,2.01,4.41,SNCF_Open_Data
2024-09-28 00:00:00,7.92,6.74,Métro,Montpellier,50,120,350,5.68,4.29,2.97,2.75,2.66,SNCF_Open_Data
2024-09-10 00:00:00,7.46,1.33,TER,Paris,350,350,350,3.02,2.66,8.35,6.03,3.67,Data.gouv.fr
2024-01-27 00:00:00,1.34,2.87,Bus RATP,Lyon,50,120,50,8.68,3.12,6.0,6.13,7.96,Data.gouv.fr
2024-03-03 00:00:00,1.76,3.22,Bus RATP,Montpellier,800,120,50,2.6,2.28,6.4,5.31,1.93,RATP_Open_Data_2024
2024-05-06 00:00:00,4.32,6.4,Métro,Montpellier,50,5,120,8.54,7.91,6.59,3.99,2.86,RATP_Open_Data_2024
2024-07-07 00:00:00,8.38,3.07,TGV,Lille,800,120,350,4.17,3.3,7.5,8.36,5.43,Airparif
2024-04-04 00:00:00,3.65,6.83,Métro,Lille,350,50,50,2.81,1.73,6.18,6.93,7.48,Météo-France
2024-05-01 00:00:00,3.03,5.78,Transilien,Toulouse,120,5,50,2.49,4.41,8.22,4.65,1.81,RATP_Open_Data_2024
2024-02-15 00:00:00,6.67,4.48,Tramway,Montpellier,5,120,120,3.69,7.3,4.1,3.99,2.31,RATP_Open_Data_2024
2024-12-15 00:00:00,8.16,3.49,Métro,Paris,120,5,5,6.98,6.41,6.17,8.23,2.86,Data.gouv.fr
2024-02-10 00:00:00,2.38,2.94,Tramway,Montpellier,5,50,800,6.31,2.4,4.62,4.42,4.62,Data.gouv.fr
2024-07-14 00:00:00,7.66,5.35,Tramway,Lyon,120,350,50,2.14,7.01,5.73,7.79,5.27,Météo-France
2024-04-23 00:00:00,7.08,8.6,Bus RATP,Lille,120,350,800,8.18,6.98,2.48,4.17,8.38,Airparif
2024-08-20 00:00:00,7.94,1.39,TER,Montpellier,50,350,800,4.22,8.06,3.29,3.51,7.53,Data.gouv.fr
2024-05-26 00:00:00,3.36,4.7,RER,Montpellier,800,120,800,4.44,6.16,8.03,2.13,6.23,Data.gouv.fr
2024-10-09 00:00:00,5.32,4.08,TGV,Paris,5,800,350,6.43,5.6,2.9,4.85,5.95,RATP_Open_Data_2024
2024-08-02 00:00:00,8.43,6.74,Bus RATP,Lyon,350,350,350,6.63,8.23,8.79,2.15,2.66,Data.gouv.fr
2024-01-24 00:00:00,6.49,7.41,TGV,Paris,5,5,120,6.8,3.27,5.84,5.67,2.78,RATP_Open_Data_2024
2024-04-19 00:00:00,2.62,1.38,Métro,Marseille,120,120,120,2.02,4.24,3.18,3.44,2.05,Data.gouv.fr
2024-02-23 00:00:00,1.87,7.84,TER,Marseille,350,120,5,6.22,7.54,3.34,3.35,7.27,Airparif
2024-12-03 00:00:00,8.79,6.95,Bus RATP,Bordeaux,50,350,120,4.73,3.59,4.21,8.03,1.74,RATP_Open_Data_2024
2024-08-26 00:00:00,6.12,7.41,Transilien,Nantes,50,350,800,1.55,1.53,8.13,7.69,3.45,Météo-France
2024-10-13 00:00:00,7.97,5.11,TGV,Nantes,800,50,5,5.99,3.49,1.82,5.89,6.82,Météo-France
2024-02-14 00:00:00,4.06,1.3,Transilien,Nantes,120,5,350,6.29,7.51,2.75,8.56,6.59,Data.gouv.fr
2024-05-24 00:00:00,5.95,7.28,Métro,Strasbourg,120,350,350,3.8,5.46,3.5,4.31,4.34,Data.gouv.fr
2024-11-16 00:00:00,5.52,6.29,Tramway,Lyon,5,120,50,1.54,4.89,8.37,8.38,7.93,Airparif
2024-09-24 00:00:00,4.61,6.36,TER,Marseille,50,120,5,4.53,4.1,4.76,8.72,6.6,Météo-France
2024-08-07 00:00:00,6.35,2.32,Bus RATP,Nantes,350,5,350,3.18,1.95,1.97,1.39,6.72,Airparif
2024-06-16 00:00:00,7.92,7.7,Transilien,Bordeaux,800,800,350,1.72,5.0,3.37,3.23,3.72,RATP_Open_Data_2024
2024-07-03 00:00:00,6.05,6.53,Transilien,Nice,800,5,5,7.69,1.76,1.31,8.17,3.5,RATP_Open_Data_2024
2024-10-26 00:00:00,3.67,5.41,Tramway,Toulouse,50,50,5,3.9,8.28,3.62,6.08,4.75,SNCF_Open_Data
2024-10-01 00:00:00,2.88,1.27,RER,Montpellier,350,120,50,7.32,8.58,3.38,3.21,4.44,Data.gouv.fr
2024-08-22 00:00:00,5.4,4.91,RER,Toulouse,5,5,50,1.83,1.35,8.2,1.31,4.22,RATP_Open_Data_2024
2024-11-02 00:00:00,7.91,5.75,Métro,Montpellier,5,800,800,3.47,4.36,4.28,2.51,1.98,SNCF_Open_Data
2024-10-16 00:00:00,8.31,4.52,Transilien,Lyon,5,50,50,5.04,1.39,6.78,2.23,1.51,Météo-France
2024-03-21 00:00:00,7.01,6.29,Métro,Montpellier,120,50,5,3.27,2.41,2.83,3.13,1.37,SNCF_Open_Data
2024-01-14 00:00:00,4.91,3.01,Bus RATP,Nice,800,350,5,3.07,4.9,5.48,4.57,5.57,Météo-France
2024-03-19 00:00:00,5.46,3.45,RER,Lille,350,50,800,7.8,2.52,2.64,7.41,8.42,SNCF_Open_Data
2024-02-13 00:00:00,2.78,3.39,TER,Nantes,50,350,5,6.25,7.71,4.76,1.62,5.67,Météo-France
2024-07-19 00:00:00,5.6,4.78,Transilien,Bordeaux,5,50,5,8.51,7.85,1.82,7.18,4.99,Météo-France
2024-04-24 00:00:00,8.7,1.46,Métro,Montpellier,350,120,800,4.47,7.8,3.96,5.57,4.62,RATP_Open_Data_2024
2024-11-12 00:00:00,2.9,6.08,RER,Strasbourg,350,350,350,8.21,7.01,1.73,2.43,5.42,SNCF_Open_Data
2024-08-21 00:00:00,1.37,8.65,Métro,Marseille,120,5,50,4.0,7.92,4.26,2.41,2.01,Data.gouv.fr
2024-10-18 00:00:00,8.33,1.58,Bus RATP,Strasbourg,120,5,120,3.99,8.16,6.37,7.98,4.1,Airparif
2024-04-02 00:00:00,6.4,2.24,Transilien,Marseille,50,5,120,2.73,5.99,7.81,1.22,1.5,Météo-France
2024-11-19 00:00:00,8.07,1.31,TER,Strasbourg,5,50,350,6.78,1.43,7.3,1.89,2.32,Airparif
2024-02-11 00:00:00,5.29,4.38,RER,Strasbourg,350,350,350,6.84,8.17,6.03,3.3,2.78,RATP_Open_Data_2024
2024-05-09 00:00:00,6.77,1.99,TGV,Nice,800,5,50,2.46,5.32,8.07,5.9,4.37,Airparif
2024-03-02 00:00:00,4.46,7.25,Bus RATP,Strasbourg,800,350,350,8.25,7.2,7.67,1.35,4.9,Airparif
2024-01-28 00:00:00,8.46,8.35,TGV,Strasbourg,5,120,50,2.14,6.34,6.7,3.25,1.34,RATP_Open_Data_2024
2024-03-10 00:00:00,2.65,5.49,Métro,Strasbourg,350,50,120,8.66,6.9,4.67,5.29,1.69,Météo-France
2024-09-30 00:00:00,2.76,6.03,Bus RATP,Strasbourg,350,50,5,6.15,5.04,4.91,5.83,2.76,Météo-France
2024-09-21 00:00:00,8.49,5.28,Tramway,Nantes,5,800,350,5.16,3.45,3.34,8.15,6.28,SNCF_Open_Data
2024-10-07 00:00:00,6.74,3.47,Bus RATP,Toulouse,50,5,5,6.04,4.41,2.07,3.02,1.49,Data.gouv.fr
2024-11-11 00:00:00,6.22,2.86,Métro,Toulouse,120,350,5,1.36,3.69,5.81,2.98,5.5,Data.gouv.fr
2024-11-05 00:00:00,4.68,5.24,RER,Lille,50,350,5,8.44,4.97,5.08,8.77,4.38,Data.gouv.fr
2024-10-25 00:00:00,5.33,4.31,TGV,Bordeaux,350,350,5,1.95,3.06,2.03,7.7,4.48,Data.gouv.fr
2024-04-24 00:00:00,6.36,5.55,Transilien,Montpellier,350,5,350,7.34,6.74,1.28,6.66,5.85,Airparif
2024-08-16 00:00:00,2.41,6.28,Tramway,Nantes,120,350,120,7.84,6.63,5.09,5.25,6.7,SNCF_Open_Data
2024-05-26 00:00:00,4.82,5.95,Bus RATP,Nantes,5,5,350,7.61,5.82,6.0,4.26,3.01,Data.gouv.fr
2024-07-24 00:00:00,8.55,3.96,Métro,Paris,350,5,5,4.9,3.06,2.68,6.1,3.48,SNCF_Open_Data
2024-05-18 00:00:00,7.77,2.55,Métro,Paris,350,350,350,7.32,3.13,8.49,3.35,3.7,Météo-France
2024-10-19 00:00:00,7.36,5.61,RER,Bordeaux,800,800,50,8.5,1.22,4.88,3.98,1.75,Météo-France
2024-11-08 00:00:00,8.04,3.28,TER,Nice,800,800,350,5.62,2.33,3.34,6.34,7.41,Data.gouv.fr
2024-08-31 00:00:00,5.6,1.97,TER,Lyon,120,350,50,5.98,6.62,7.6,5.65,5.76,Data.gouv.fr
2024-11-10 00:00:00,6.57,2.3,Transilien,Bordeaux,5,120,5,5.55,3.7,2.25,4.52,4.48,Airparif
2024-12-25 00:00:00,7.59,4.94,Bus RATP,Bordeaux,800,800,5,5.74,3.96,4.89,2.0,2.17,Météo-France
2024-09-27 00:00:00,6.69,6.16,Transilien,Bordeaux,120,5,800,7.44,5.73,2.07,3.34,7.2,SNCF_Open_Data
2024-11-02 00:00:00,7.11,7.36,RER,Toulouse,5,350,120,6.5,6.78,5.83,7.13,2.09,SNCF_Open_Data
2024-05-14 00:00:00,3.4,1.46,RER,Toulouse,350,800,120,1.64,1.87,4.25,7.52,4.41,Data.gouv.fr
2024-10-19 00:00:00,3.01,8.8,RER,Lyon,50,120,120,2.71,1.65,8.48,1.23,1.77,Data.gouv.fr
2024-09-16 00:00:00,7.48,7.67,Tramway,Nantes,350,120,50,1.66,5.86,7.82,7.87,5.11,Airparif
2024-12-23 00:00:00,4.16,6.57,TGV,Lyon,800,120,50,4.19,8.07,3.14,4.01,5.39,RATP_Open_Data_2024
2024-09-06 00:00:00,5.73,8.17,Bus RATP,Toulouse,350,50,5,8.08,2.29,3.88,2.04,3.63,SNCF_Open_Data
2024-11-10 00:00:00,4.52,2.88,Métro,Nantes,800,50,800,5.4,6.38,1.82,5.87,1.94,RATP_Open_Data_2024
2024-05-19 00:00:00,4.07,4.07,Bus RATP,Strasbourg,350,5,350,3.95,7.06,2.21,4.2,2.21,SNCF_Open_Data
2024-10-13 00:00:00,4.78,5.18,Métro,Nantes,350,50,800,7.21,7.07,7.22,3.17,6.75,SNCF_Open_Data
2024-01-27 00:00:00,5.81,5.15,Bus RATP,Paris,50,120,5,7.0,6.19,6.24,5.55,1.83,Airparif
2024-07-19 00:00:00,5.49,1.74,Transilien,Lille,5,50,5,1.26,5.88,6.08,3.95,2.85,RATP_Open_Data_2024
2024-07-16 00:00:00,8.4,1.87,Transilien,Montpellier,50,120,350,1.86,1.47,5.72,5.07,2.21,Airparif
2024-08-10 00:00:00,8.47,3.46,Métro,Toulouse,50,50,800,5.79,1.31,2.76,3.44,2.83,Météo-France
2024-01-25 00:00:00,2.74,1.83,RER,Paris,5,800,50,8.05,6.34,3.11,8.02,3.84,Data.gouv.fr
2024-05-06 00:00:00,2.01,2.11,TER,Lille,50,120,50,5.45,4.5,6.43,2.24,6.24,Airparif
2024-08-01 00:00:00,5.59,5.75,Tramway,Bordeaux,350,350,350,7.4,6.4,5.44,6.75,3.46,RATP_Open_Data_2024
2024-11-21 00:00:00,7.45,7.61,TER,Marseille,800,50,350,5.08,6.27,4.46,5.43,5.76,Airparif
2024-04-28 00:00:00,6.02,8.72,Tramway,Strasbourg,800,800,5,3.05,2.38,6.95,4.93,4.14,Météo-France
2024-06-27 00:00:00,5.49,6.4,TGV,Lyon,350,50,120,6.7,2.41,3.45,7.21,1.76,RATP_Open_Data_2024
2024-04-18 00:00:00,7.59,7.16,TER,Paris,50,800,800,6.42,6.54,6.78,6.4,2.13,Data.gouv.fr
2024-11-28 00:00:00,5.78,7.64,Tramway,Paris,120,120,120,7.2,2.15,3.55,6.82,6.77,Airparif
2024-09-15 00:00:00,8.71,8.39,Bus RATP,Toulouse,120,350,50,4.88,3.03,4.9,8.45,5.71,Data.gouv.fr
2024-06-10 00:00:00,5.46,5.33,RER,Bordeaux,120,120,120,6.29,1.46,1.28,1.74,1.26,SNCF_Open_Data
2024-01-26 00:00:00,3.06,2.76,TGV,Paris,350,50,120,2.39,6.05,6.4,7.27,6.34,SNCF_Open_Data
2024-07-14 00:00:00,3.21,3.34,Transilien,Paris,800,5,350,4.22,3.94,7.5,5.01,6.42,Météo-France
2024-04-17 00:00:00,5.39,6.54,TGV,Lyon,5,120,350,5.67,8.15,2.84,8.76,2.93,Météo-France
2024-04-28 00:00:00,8.25,4.82,TGV,Marseille,800,350,5,4.86,3.48,7.21,5.3,1.54,SNCF_Open_Data
2024-04-11 00:00:00,7.24,3.82,Tramway,Nantes,5,5,350,4.13,1.61,6.98,4.98,7.37,SNCF_Open_Data
2024-12-15 00:00:00,7.11,5.97,Transilien,Toulouse,350,800,50,4.59,7.38,3.88,4.51,4.67,Airparif
2024-11-28 00:00:00,4.2,6.55,RER,Nantes,120,800,800,5.36,1.31,4.14,1.34,4.5,Airparif
2024-01-11 00:00:00,3.3,1.51,Métro,Montpellier,800,120,350,6.66,8.44,4.82,8.52,7.92,Météo-France
2024-03-14 00:00:00,5.48,6.74,Tramway,Montpellier,5,350,800,7.93,7.77,4.76,1.64,5.09,Data.gouv.fr
2024-11-05 00:00:00,6.27,7.78,Métro,Montpellier,350,5,800,3.83,4.86,2.16,5.29,7.51,Airparif
2024-12-19 00:00:00,1.79,4.93,TER,Paris,50,800,50,2.58,2.15,3.23,8.44,6.43,Météo-France
2024-04-11 00:00:00,3.77,4.99,Bus RATP,Strasbourg,50,5,5,2.42,6.03,7.57,8.67,2.1,RATP_Open_Data_2024
2024-09-21 00:00:00,5.16,6.63,Tramway,Paris,350,120,350,2.53,3.78,5.07,1.22,4.22,RATP_Open_Data_2024
2024-10-11 00:00:00,8.79,1.46,TER,Nice,800,350,350,2.69,5.81,2.01,3.91,1.32,Airparif
2024-01-24 00:00:00,5.57,5.69,Tramway,Montpellier,350,120,800,2.55,7.43,4.19,3.67,4.37,Airparif
2024-06-02 00:00:00,6.76,1.99,Métro,Bordeaux,120,50,50,8.37,1.94,8.37,6.24,5.84,Airparif
2024-08-29 00:00:00,5.94,4.43,Transilien,Toulouse,50,800,350,6.77,3.09,2.36,2.22,3.08,SNCF_Open_Data
2024-11-07 00:00:00,4.95,4.71,TGV,Montpellier,50,350,120,7.66,4.51,8.24,2.27,1.42,RATP_Open_Data_2024
2024-07-29 00:00:00,3.4,1.89,RER,Montpellier,350,50,5,5.79,4.07,5.64,7.31,1.53,SNCF_Open_Data
2024-09-25 00:00:00,2.49,1.42,Métro,Montpellier,5,350,50,5.45,7.36,3.02,8.46,7.87,RATP_Open_Data_2024
2024-08-13 00:00:00,3.03,1.31,Bus RATP,Lille,50,350,800,7.09,3.59,7.51,5.25,5.35,SNCF_Open_Data
2024-03-12 00:00:00,8.1,4.29,TGV,Nantes,350,120,5,7.64,6.85,1.44,6.21,8.54,RATP_Open_Data_2024
